timestamp,value,batch_id,error_type,job_id,run_id
2025-09-12T08:24:07.757446,1,9e8d62ee-ad73-4750-905e-cadadf52b604,execution_error,test_run_123_0001,test_run_123
2025-09-12T08:24:07.796117,1,a0abbdcb-a84b-4729-9f07-5d66394081bd,execution_error,test_run_123_0001,test_run_123
2025-09-12T08:24:07.816618,1,a0234ce8-eb0a-4c5a-8679-dfde9e7f4aea,execution_error,test_run_123_0001,test_run_123
2025-09-12T08:24:39.721246,1,41b74f7c-b59c-4f5d-b4d8-f4e64e8f89b3,execution_error,MFLAGON3_0003,MFLAGON3
